Informazioni cronologiche	Consenso alla partecipazione e al trattamento dei dati	 [Row 1]	Età	Genere	Regione di appartenenza della struttura sanitaria in cui opera	Tipologia della struttura sanitaria	Ruolo professionale (è possibile indicare più di 1 risposta)	Le sue prestazioni sanitarie hanno subito un calo durante l'emergenza? 	Se ha risposto sì, qual è stata la motivazione principale del calo? 	Se ha risposto sì, quantifichi l'impatto dell'emergenza sulla sua attività lavorativa:	Con quali modalità ha erogato le sue prestazioni DURANTE l'emergenza?	La Regione di appartenenza della struttura in cui opera dispone del registro clinico elettronico?	Quali tra i seguenti strumenti telematici ha utilizzato DURANTE l'emergenza per raggiungere e fornire supporto ai pazienti?	Gli strumenti telematici da lei utilizzati sono personali o le sono stati forniti dalla struttura di appartenenza?	Quale percentuale delle sue prestazioni ha erogato tramite strumenti telematici DURANTE l'emergenza?	Quanto ritiene che gli strumenti telematici le siano stati utili DURANTE l'emergenza per raggiungere e fornire supporto soddisfacente ai pazienti?	Gli strumenti telematici, che ha utilizzato durante l'emergenza, erano disponibili nella sua struttura?	Quali tra i seguenti strumenti telematici utilizzava PRIMA dell'emergenza per raggiungere e fornire supporto ai pazienti?	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Fornire consulenze a MMG/altro specialista]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Chiedere consulenze ad altri specialisti]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti già in cura]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti di nuovo esordio]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Gestione dell'emergenza]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Monitoraggio della terapia farmacologica]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Prescrizione di farmaci]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia live]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia tramite trasferimento di materiale audio-visivo]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Riabilitazione psichiatrica]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito civile]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito penale]	Quale percentuale delle sue prestazioni erogava tramite strumenti telematici PRIMA dell'emergenza ?	PRIMA dell'emergenza, quanto riteneva utili gli strumenti telematici per raggiungere e fornire supporto soddisfacente ai pazienti ?	Continuerà ad utilizzare strumenti telematici nella sua pratica clinica DOPO l'emergenza?	Per quali fasce di età ritiene che l'impiego di strumenti telematici sia più utile e vantaggioso?	In quali popolazioni ritiene che l'uso di strumenti telematici sia più utile e vantaggioso?	Per quali disturbi ritiene che l'uso di strumenti telematici sia più utile e vantaggioso?	L'impiego di strumenti telematici per la salute mentale è a un buon livello di implementazione in Italia	L'impiego di strumenti telematici per la salute mentale ha costi elevati	L'impiego di strumenti telematici per la salute mentale è un approccio valido, accurato ed efficace tanto quanto la pratica clinica in presenza	L'impiego di strumenti telematici per la salute mentale consente di stabilire una buona relazione medico-paziente	L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini di tempo per l'operatore	L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini di tempo per il paziente	L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini economici per l'operatore	L'impiego di strumenti telematici per la salute mentale è vantaggioso in termini economici per il paziente	L'impiego di strumenti telematici per la salute mentale presenta problemi di confidenzialità tali da limitarne l'utilizzo	Ritengo di essere adeguatamente preparato all'impiego di strumenti telematici per la salute mentale	Sono globalmente soddisfatto delle prestazioni che riesco ad erogare usando strumenti telematici	Lo spazio sottostante è a sua disposizione per indicare eventuali commenti alle risposte che ha dato alle precedenti domande e/o per indicare quali aspetti mancano agli strumenti telematici rispetto al contatto in presenza. 		Con quali modalità erogava le sue prestazioni PRIMA dell'emergenza?	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Fornire consulenze a MMG/altro specialista]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Chiedere consulenze ad altri specialisti]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti già in cura]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Valutazione/Monitoraggio di pazienti di nuovo esordio]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Gestione dell'emergenza]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Monitoraggio della terapia farmacologica]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Prescrizione di farmaci]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia live]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Psicoterapia tramite trasferimento di materiale audio-visivo]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Riabilitazione psichiatrica]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito civile]	Indichi per quali delle seguenti prestazioni utilizzava gli strumenti telematici indicati PRIMA dell'emergenza [Consulenza giuridica in ambito penale]	L'impiego di strumenti telematici per la salute mentale permette di abbattere la barriera dello stigma
30/05/2020 14.21.35	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Emilia-Romagna	Ospedale Privato/Casa di Cura convenzionato con il SSN	Tecnico/a della riabilitazione psichiatrica	Sì	Interruzione di servizi non urgenti	5	Esclusivamente in remoto, tramite strumenti telematici	Non so	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail		51-75%	5	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	e-mail	e-mail			Telefono (chiamate, SMS)					Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail			25-50%	2	Sì, ma con frequenza inferiore				2	3	3	3	3	2	3	3	4	2	4			Esclusivamente in presenza	e-mail	e-mail			Telefono (chiamate, SMS)					Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail			3
30/05/2020 14.43.10	Ho compreso l'informativa e acconsento a partecipare allo studio		> 60	Femminile	Lombardia	Azienda Socio-Sanitaria Territoriale	Psichiatra	Sì	Ho contratto l'infezione	5	Mista, prevalentemente tramite strumenti telematici	Sì	Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc)		25-50%	3	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)							25-50%	3	Sì, ma con frequenza inferiore	Adulti	Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche	Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati	2	3	2	2	2	2	2	2	3	2	3			Mista, prevalentemente in presenza	Telefono (chiamate, SMS)		Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)							3
30/05/2020 14.59.46	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Piemonte	Azienda Sanitaria Locale	Psichiatra	Sì	Interruzione di servizi non urgenti	5	Mista, prevalentemente tramite strumenti telematici	No	Telefono (chiamate, SMS)		51-75%	4	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS), e-mail			Telefono (chiamate, SMS)			Telefono (chiamate, SMS)							Meno del 25%	3	Sì, ma con frequenza inferiore	Qualsiasi	Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche	Disturbi depressivi, Disturbi bipolari, Schizofrenia e altri disturbi psicotici, Stati mentali a rischio di psicosi (UHR), Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbo post-traumatico da stress, Disturbi di personalità, Disturbi dell'alimentazione	2	2	2	4	4	3	3	4	2	2	3			Mista, prevalentemente in presenza			Telefono (chiamate, SMS)			Telefono (chiamate, SMS)							3
30/05/2020 15.07.17	Ho compreso l'informativa e acconsento a partecipare allo studio		41 - 50	Maschile	Toscana	Struttura ambulatoriale privata non convenzionata con il SSN	Psichiatra	Sì	Lockdown	8	Mista, prevalentemente in presenza	Non so	Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		25-50%	5	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS), Registro clinico elettronico	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)								Meno del 25%	2	Sì, ma con frequenza inferiore	Adulti	Qualsiasi	Disturbi depressivi, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbi dell'alimentazione	1	1	2	2	2	2	5	4	3	3	3			Esclusivamente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)	Telefono (chiamate, SMS)							1
30/05/2020 15.17.40	Ho compreso l'informativa e acconsento a partecipare allo studio		51 - 60	Femminile	Lombardia	Azienda Ospedaliera	Assistente Sanitaria	No			Esclusivamente in presenza	Non so	Telefono (chiamate, SMS)			4		Telefono (chiamate, SMS)															Sì, ma con frequenza inferiore	Adulti	Pazienti che vivono in località difficilmente raggiungibili	Disturbi depressivi, Disturbo di panico, Disturbo d'ansia sociale, Disturbo post-traumatico da stress						3	3	3	3	3	3			Esclusivamente in presenza													
30/05/2020 15.18.40	Ho compreso l'informativa e acconsento a partecipare allo studio		51 - 60	Maschile	Toscana	Studio privato	Psichiatra, Psicoterapeuta	Sì	Interruzione di servizi non urgenti	8	Mista, prevalentemente tramite strumenti telematici	Sì	Videoconferenza (Skype, Zoom etc)		25-50%	4	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)							Meno del 25%	3	Sì, ma con frequenza inferiore	Adulti	Qualsiasi	Qualsiasi	3	2	2	2	3	3	3	3	3	5	4			Mista, prevalentemente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc)	Videoconferenza (Skype, Zoom etc)		Telefono (chiamate, SMS)	Telefono (chiamate, SMS)			Videoconferenza (Skype, Zoom etc)				3
30/05/2020 15.20.27	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Toscana	Struttura ambulatoriale privata non convenzionata con il SSN	Psicologo/a, Psicoterapeuta	Sì	Lockdown	5	Esclusivamente in remoto, tramite strumenti telematici	Non so	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		Oltre il 75%	5	No, ho usato strumenti personali	Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc)											Meno del 25%	3	Sì, ma con frequenza inferiore	Adulti	Pazienti ricoverati in case di cura, Pazienti sottoposti a regime di custodia, Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche	Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati	2	4	3	3	4	4	4	3	3	4	4			Mista, prevalentemente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)						Videoconferenza (Skype, Zoom etc)					3
30/05/2020 15.22.02	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Toscana	Azienda Ospedaliera	Psichiatra	Sì	Interruzione di servizi non urgenti	6	Mista, prevalentemente in presenza	Sì	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		25-50%	3	No, ho usato strumenti personali	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Meno del 25%	2	Sì, ma con frequenza inferiore	Adulti	Qualsiasi	Qualsiasi	2	4	1	2	2	3	2	2	2	4	4			Esclusivamente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Chat (Whatsapp, Telegram etc), Altro	Telefono (chiamate, SMS), Altro	Altro	Registro clinico elettronico	Telefono (chiamate, SMS)	Videoconferenza (Skype, Zoom etc)		Telefono (chiamate, SMS)	Altro	Altro	1
30/05/2020 15.38.42	Ho compreso l'informativa e acconsento a partecipare allo studio		51 - 60	Femminile	Lombardia	Azienda Socio-Sanitaria Territoriale	Assistente Sanitaria	No			Mista, prevalentemente in presenza	Sì	Telefono (chiamate, SMS), e-mail		Meno del 25%	3	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Altro	Altro	Telefono (chiamate, SMS)	Altro							Meno del 25%	2	Sì, ma con frequenza inferiore	Bambini e adolescenti, Adulti	Pazienti sottoposti a regime di custodia, Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche, Studenti	Disturbi dello spettro dell'autismo, Disturbi depressivi, Disturbo di panico, Disturbo d'ansia sociale	2	2	2	2	3	3	3	3	4	3	3	La nostra utenza e realtà territoriale è molto legata al rapporto personale, utente/operatore, forse questa esperienza porterà dei cambiamenti, sicuramente non con la popolazione anziana.		Esclusivamente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)		Altro	Telefono (chiamate, SMS)	Altro							4
30/05/2020 15.38.57	Ho compreso l'informativa e acconsento a partecipare allo studio		20 - 30	Maschile	Toscana	Istituto di Ricovero e Cura a Carattere Scientifico	Medico Specializzando	Sì	Lockdown	8	Mista, prevalentemente tramite strumenti telematici	No	Telefono (chiamate, SMS), e-mail		51-75%	4	No, ho usato strumenti personali	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)					Meno del 25%	3	Sì, con la stessa frequenza	Qualsiasi	Qualsiasi	Qualsiasi	4	3	3	4	3	4	3	4	3	2	3			Mista, prevalentemente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)					4
30/05/2020 15.42.07	Ho compreso l'informativa e acconsento a partecipare allo studio		41 - 50	Femminile	Toscana	Azienda Ospedaliera	Psichiatra	Sì	Interruzione di servizi non urgenti	8	Mista, prevalentemente tramite strumenti telematici	No	Telefono (chiamate, SMS), e-mail		51-75%	3	No, ho usato strumenti personali	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)											25-50%	3	Sì, ma con frequenza inferiore	Adulti	Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche	Disturbo di panico, Disturbo d'ansia sociale	1	3	3	2	2	2	3	3	3	3	1			Mista, prevalentemente in presenza		Telefono (chiamate, SMS)				Telefono (chiamate, SMS)							2
30/05/2020 15.43.57	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Maschile	Toscana	RSP	Psichiatra, Psicoterapeuta	No			Mista, prevalentemente in presenza	Non so	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc), e-mail		Meno del 25%	5	No, ho usato strumenti personali	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)										Meno del 25%	3	Sì, ma con frequenza inferiore	Adulti	Qualsiasi	Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbo post-traumatico da stress, Disturbi di personalità	1	2	3	3	4	4	4	4	2	4	4			Mista, prevalentemente in presenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS), e-mail			Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)							2
30/05/2020 15.46.08	Ho compreso l'informativa e acconsento a partecipare allo studio		41 - 50	Femminile	Lombardia	Azienda Ospedaliera	Psichiatra	Sì	Interruzione di servizi non urgenti	5	Mista, prevalentemente in presenza	Sì	Telefono (chiamate, SMS), Videoconferenza (Skype, Zoom etc), e-mail		25-50%	5	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	e-mail		Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc)	Chat (Whatsapp, Telegram etc), e-mail						Meno del 25%	3	Sì, ma con frequenza inferiore	Qualsiasi	Qualsiasi	Qualsiasi	1	3	4	3	5	5	5	5	1	5	4			Mista, prevalentemente in presenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail			Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	e-mail						3
30/05/2020 15.54.02	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Toscana	Azienda Ospedaliera	Medico Specializzando	Sì	Interruzione di servizi non urgenti	7	Esclusivamente in remoto, tramite strumenti telematici	No	Videoconferenza (Skype, Zoom etc)		Meno del 25%	2	No, ho usato strumenti personali	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Meno del 25%	2	Sì, ma con frequenza inferiore	Qualsiasi	Qualsiasi	Qualsiasi	2	4	1	1	1	1	1	1	1	1	1			Esclusivamente in presenza	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Altro	Altro	1
30/05/2020 16.03.00	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Toscana	Azienda Ospedaliera	Psichiatra	Sì	Interruzione di servizi non urgenti	6	Mista, prevalentemente in presenza	No	Telefono (chiamate, SMS)		Meno del 25%	3	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)										Meno del 25%	3	No	Qualsiasi	Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche, Studenti	Disturbi depressivi, Disturbi bipolari, Schizofrenia e altri disturbi psicotici, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati	1	1	3	3	3	4	3	4	4	3	2			Mista, prevalentemente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)											3
30/05/2020 16.12.27	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Maschile	Toscana	Azienda Sanitaria Locale	Psichiatra	Sì	Lockdown	5	Mista, prevalentemente in presenza	Sì	Telefono (chiamate, SMS)		25-50%	3	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)									Meno del 25%	2	No	Qualsiasi	Qualsiasi	Qualsiasi	1	1	3	4	3	5	1	5	4	5	1			Esclusivamente in presenza			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)							1
30/05/2020 17.26.10	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Maschile	Toscana	Azienda Sanitaria Locale	Psichiatra	Sì	Lockdown	5	Mista, prevalentemente in presenza	Sì	Telefono (chiamate, SMS)		25-50%	3	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)									Meno del 25%	2	No	Qualsiasi	Qualsiasi	Qualsiasi	1	1	3	4	3	5	1	5	4	5	1			Esclusivamente in presenza			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)							1
30/05/2020 17.35.50	Ho compreso l'informativa e acconsento a partecipare allo studio		41 - 50	Maschile	Toscana	Struttura ambulatoriale privata non convenzionata con il SSN	Psichiatra	Sì	Lockdown	8	Mista, prevalentemente in presenza	Non so	Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		25-50%	5	Sì, già PRIMA dell'emergenza	Telefono (chiamate, SMS), Registro clinico elettronico	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)								Meno del 25%	2	Sì, ma con frequenza inferiore	Adulti	Qualsiasi	Disturbi depressivi, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati, Disturbi dell'alimentazione	1	1	2	2	2	2	5	4	3	3	3			Esclusivamente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)	Telefono (chiamate, SMS)							1
30/05/2020 18.08.07	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Maschile	Veneto	Azienda Ospedaliera	Psichiatra	Sì	Lockdown	8	Mista, prevalentemente tramite strumenti telematici	Sì	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		Oltre il 75%	5	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), e-mail	Telefono (chiamate, SMS)		Telefono (chiamate, SMS)				Telefono (chiamate, SMS)						Meno del 25%	3	Sì, ma con frequenza inferiore	Adulti	Qualsiasi	Disturbi depressivi, Disturbo di panico, Disturbo d'ansia sociale	4	1	3	4	5	4	1	2	2	4	4			Mista, prevalentemente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)	Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Videoconferenza (Skype, Zoom etc)	Videoconferenza (Skype, Zoom etc)				2
30/05/2020 18.13.29	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Maschile	Emilia-Romagna	Azienda Sanitaria Locale	Psichiatra	No			Mista, prevalentemente in presenza	Non so	Telefono (chiamate, SMS)		Meno del 25%	3	No, ho usato strumenti personali	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)						Meno del 25%	3	Sì, con la stessa frequenza	Bambini e adolescenti, Adulti	Pazienti sottoposti a regime di custodia, Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche, Studenti	Disturbi dello spettro dell'autismo, Disturbi depressivi, Disturbo di panico, Disturbo d'ansia sociale, Disturbi di personalità	2	1	2	3	4	4	3	4	1	5	3			Mista, prevalentemente in presenza	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS), e-mail	Telefono (chiamate, SMS)			Telefono (chiamate, SMS)	Telefono (chiamate, SMS)						3
30/05/2020 18.18.20	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Toscana	Ospedale Privato/Casa di Cura convenzionato con il SSN, Struttura ambulatoriale privata non convenzionata con il SSN	Psicoterapeuta	Sì	Interruzione di servizi non urgenti	5	Mista, prevalentemente in presenza	Non so	Telefono (chiamate, SMS), Chat (Whatsapp, Telegram etc), Videoconferenza (Skype, Zoom etc)		Oltre il 75%	4	No, ho usato strumenti personali																Sì, ma con frequenza inferiore	Adulti	Pazienti che vivono in località difficilmente raggiungibili	Disturbo di panico, Disturbo ossessivo-compulsivo e correlati, Disturbi di personalità, Disturbi dell'alimentazione	1	1	3	3	5	4	5	5	1	3	4			Esclusivamente in presenza			Telefono (chiamate, SMS)		Telefono (chiamate, SMS)			Telefono (chiamate, SMS)					3
30/05/2020 18.51.58	Ho compreso l'informativa e acconsento a partecipare allo studio		31 - 40	Femminile	Toscana	Azienda Ospedaliera, Azienda Socio-Sanitaria Territoriale	Psichiatra, Psicoterapeuta	Sì	Interruzione di servizi non urgenti	5	Mista, prevalentemente in presenza	Sì	Telefono (chiamate, SMS), Registro clinico elettronico		Meno del 25%	4	No, ho usato strumenti personali														Meno del 25%		Sì, ma con frequenza inferiore	Adulti	Pazienti che vivono in località difficilmente raggiungibili, Caregiver di pazienti con patologie croniche	Qualsiasi	1	2	2	3	5	5	5	5	4	4	3			Esclusivamente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)			Telefono (chiamate, SMS)							2
30/05/2020 18.58.46	Ho compreso l'informativa e acconsento a partecipare allo studio		> 60	Femminile	Lombardia	Azienda Ospedaliera	Psichiatra	Sì	Interruzione di servizi non urgenti	3	Mista, prevalentemente tramite strumenti telematici	No	Telefono (chiamate, SMS)		Oltre il 75%	3	Sì, la struttura si è attrezzata DURANTE l'emergenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)										Meno del 25%	2	No	Adulti	Pazienti che vivono in località difficilmente raggiungibili	Disturbi depressivi, Disturbo di panico, Disturbo d'ansia sociale, Disturbo ossessivo-compulsivo e correlati	1		1	1	3	4	1	4	2	1	1			Mista, prevalentemente in presenza	Telefono (chiamate, SMS)	Telefono (chiamate, SMS)											1
